player_name,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings,month,day,opponent,team,score
Alejandro Orellana,90.0,0.0,0.0,0.0,0.0,6.9,Jan,20,Real Zaragoza,Estoril,1.0
Pastor,18.0,0.0,0.0,0.0,0.0,5.9,Mar,30,Arouca,Farense,1.0
Pastor,89.0,0.0,1.0,0.0,0.0,7.1,Mar,9,Vizela,Farense,1.0
Pastor,90.0,0.0,0.0,0.0,0.0,5.6,Mar,3,Sporting CP,Farense,2.0
Pastor,66.0,0.0,0.0,0.0,0.0,6.7,Feb,24,Moreirense,Farense,0.0
Pastor,90.0,0.0,0.0,1.0,0.0,6.3,Feb,18,Braga,Farense,1.0
Pastor,90.0,0.0,0.0,0.0,0.0,7.1,Feb,10,Famalicao,Farense,1.0
Pastor,90.0,0.0,0.0,0.0,0.0,7.8,Feb,4,Chaves,Farense,1.0
Pastor,90.0,0.0,0.0,0.0,0.0,6.6,Jan,28,FC Porto,Farense,1.0
Pastor,87.0,0.0,0.0,0.0,0.0,6.9,Jan,20,Casa Pia AC,Farense,3.0
Telmo Arcanjo,62.0,0.0,0.0,0.0,0.0,6.3,Aug,25,AVS Futebol SAD,Vitoria de Guimaraes,0.0
Telmo Arcanjo,30.0,0.0,0.0,0.0,0.0,6.6,Aug,21,Zrinjski Mostar,Vitoria de Guimaraes,3.0
Telmo Arcanjo,62.0,0.0,0.0,0.0,0.0,6.8,Aug,18,Estoril,Vitoria de Guimaraes,1.0
Telmo Arcanjo,5.0,0.0,0.0,0.0,0.0,6.6,Aug,12,Arouca,Vitoria de Guimaraes,1.0
Telmo Arcanjo,15.0,0.0,0.0,0.0,0.0,6.6,Aug,1,Floriana,Vitoria de Guimaraes,4.0
Telmo Arcanjo,62.0,0.0,0.0,0.0,0.0,6.3,Aug,25,AVS Futebol SAD,Vitoria de Guimaraes,0.0
Telmo Arcanjo,30.0,0.0,0.0,0.0,0.0,6.6,Aug,21,Zrinjski Mostar,Vitoria de Guimaraes,3.0
Telmo Arcanjo,62.0,0.0,0.0,0.0,0.0,6.8,Aug,18,Estoril,Vitoria de Guimaraes,1.0
Telmo Arcanjo,5.0,0.0,0.0,0.0,0.0,6.6,Aug,12,Arouca,Vitoria de Guimaraes,1.0
Telmo Arcanjo,15.0,0.0,0.0,0.0,0.0,6.6,Aug,1,Floriana,Vitoria de Guimaraes,4.0
Miguel Sousa,86.0,0.0,0.0,0.0,0.0,6.8,Aug,24,Santa Clara,Casa Pia AC,0.0
Miguel Sousa,59.0,0.0,0.0,0.0,0.0,6.2,Aug,17,Benfica,Casa Pia AC,0.0
Miguel Sousa,22.0,0.0,0.0,0.0,0.0,6.7,Aug,10,Boavista,Casa Pia AC,0.0
Miguel Sousa,86.0,0.0,0.0,0.0,0.0,6.8,Aug,24,Santa Clara,Casa Pia AC,0.0
Miguel Sousa,59.0,0.0,0.0,0.0,0.0,6.2,Aug,17,Benfica,Casa Pia AC,0.0
Miguel Sousa,22.0,0.0,0.0,0.0,0.0,6.7,Aug,10,Boavista,Casa Pia AC,0.0
Jaume Grau,6.0,0.0,0.0,0.0,0.0,6.7,Apr,6,Levante,AVS Futebol SAD,1.0
Jaume Grau,39.0,0.0,0.0,0.0,0.0,6.6,Jan,20,FC Andorra,AVS Futebol SAD,3.0
Jorge Aguirre,59.0,0.0,0.0,0.0,0.0,5.9,Aug,25,Estoril,Gil Vicente,0.0
Jorge Aguirre,81.0,1.0,0.0,0.0,0.0,7.9,Aug,16,AVS Futebol SAD,Gil Vicente,4.0
Jorge Aguirre,67.0,0.0,0.0,0.0,0.0,5.9,Aug,10,FC Porto,Gil Vicente,0.0
Jorge Aguirre,59.0,0.0,0.0,0.0,0.0,5.9,Aug,25,Estoril,Gil Vicente,0.0
Jorge Aguirre,81.0,1.0,0.0,0.0,0.0,7.9,Aug,16,AVS Futebol SAD,Gil Vicente,4.0
Jorge Aguirre,67.0,0.0,0.0,0.0,0.0,5.9,Aug,10,FC Porto,Gil Vicente,0.0
Miguel Lopes,90.0,0.0,0.0,1.0,0.0,7.3,Mar,16,Famalicao,Estrela da Amadora,0.0
Miguel Lopes,73.0,0.0,0.0,0.0,0.0,7.3,Mar,8,Casa Pia AC,Estrela da Amadora,3.0
Miguel Lopes,90.0,0.0,0.0,1.0,0.0,7.3,Mar,16,Famalicao,Estrela da Amadora,0.0
Miguel Lopes,73.0,0.0,0.0,0.0,0.0,7.3,Mar,8,Casa Pia AC,Estrela da Amadora,3.0
Jean-Baptiste Gorby,21.0,0.0,0.0,0.0,0.0,6.6,Aug,29,Rapid Wien,Braga,2.0
Jean-Baptiste Gorby,10.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Moreirense,Braga,3.0
Jean-Baptiste Gorby,21.0,0.0,0.0,0.0,0.0,6.5,Aug,18,Boavista,Braga,1.0
Jean-Baptiste Gorby,3.0,0.0,0.0,0.0,0.0,6.6,Aug,15,Servette,Braga,2.0
Jean-Baptiste Gorby,90.0,0.0,0.0,0.0,0.0,6.6,Aug,1,Maccabi Petach Tikva,Braga,5.0
Jean-Baptiste Gorby,13.0,0.0,0.0,0.0,0.0,6.6,Jul,25,Maccabi Petach Tikva,Braga,2.0
Jean-Baptiste Gorby,21.0,0.0,0.0,0.0,0.0,6.6,Aug,29,Rapid Wien,Braga,2.0
Jean-Baptiste Gorby,10.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Moreirense,Braga,3.0
Jean-Baptiste Gorby,21.0,0.0,0.0,0.0,0.0,6.5,Aug,18,Boavista,Braga,1.0
Jean-Baptiste Gorby,3.0,0.0,0.0,0.0,0.0,6.6,Aug,15,Servette,Braga,2.0
Jean-Baptiste Gorby,90.0,0.0,0.0,0.0,0.0,6.6,Aug,1,Maccabi Petach Tikva,Braga,5.0
Jean-Baptiste Gorby,13.0,0.0,0.0,0.0,0.0,6.6,Jul,25,Maccabi Petach Tikva,Braga,2.0
Quaresma,45.0,0.0,0.0,1.0,0.0,6.3,Aug,18,Moreirense,Arouca,1.0
Quaresma,13.0,0.0,0.0,0.0,0.0,6.8,Aug,12,Vitoria de Guimaraes,Arouca,0.0
Quaresma,70.0,0.0,0.0,0.0,0.0,7.5,May,5,Estrela da Amadora,Arouca,0.0
Quaresma,33.0,0.0,0.0,0.0,0.0,6.4,Mar,17,Moreirense,Arouca,0.0
Quaresma,5.0,0.0,0.0,0.0,0.0,6.8,Mar,10,Sporting CP,Arouca,0.0
Quaresma,45.0,0.0,0.0,1.0,0.0,6.3,Aug,18,Moreirense,Arouca,1.0
Quaresma,13.0,0.0,0.0,0.0,0.0,6.8,Aug,12,Vitoria de Guimaraes,Arouca,0.0
Quaresma,70.0,0.0,0.0,0.0,0.0,7.5,May,5,Estrela da Amadora,Arouca,0.0
Quaresma,33.0,0.0,0.0,0.0,0.0,6.4,Mar,17,Moreirense,Arouca,0.0
Quaresma,5.0,0.0,0.0,0.0,0.0,6.8,Mar,10,Sporting CP,Arouca,0.0
Lucas Soares,74.0,0.0,0.0,0.0,0.0,7.0,Aug,24,Casa Pia AC,Santa Clara,2.0
Lucas Soares,68.0,0.0,0.0,0.0,0.0,6.1,Aug,16,FC Porto,Santa Clara,0.0
Lucas Soares,72.0,0.0,0.0,1.0,0.0,6.5,Aug,11,Estoril,Santa Clara,4.0
Lucas Soares,88.0,0.0,0.0,0.0,0.0,6.7,Feb,29,FC Porto,Santa Clara,1.0
Lucas Soares,58.0,0.0,0.0,0.0,0.0,6.7,Jan,11,Nacional,Santa Clara,1.0
Lucas Soares,74.0,0.0,0.0,0.0,0.0,7.0,Aug,24,Casa Pia AC,Santa Clara,2.0
Lucas Soares,68.0,0.0,0.0,0.0,0.0,6.1,Aug,16,FC Porto,Santa Clara,0.0
Lucas Soares,72.0,0.0,0.0,1.0,0.0,6.5,Aug,11,Estoril,Santa Clara,4.0
Lucas Soares,88.0,0.0,0.0,0.0,0.0,6.7,Feb,29,FC Porto,Santa Clara,1.0
Lucas Soares,58.0,0.0,0.0,0.0,0.0,6.7,Jan,11,Nacional,Santa Clara,1.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,6.7,Apr,8,Estoril,Casa Pia AC,0.0
Leonardo Lelo,90.0,0.0,1.0,0.0,0.0,7.8,Mar,31,Vizela,Casa Pia AC,4.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.3,Mar,17,Benfica,Casa Pia AC,0.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,6.2,Mar,8,Estrela da Amadora,Casa Pia AC,1.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.2,Mar,3,Gil Vicente,Casa Pia AC,0.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.3,Feb,24,Vitoria de Guimaraes,Casa Pia AC,2.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.1,Feb,18,Arouca,Casa Pia AC,1.0
Leonardo Lelo,89.0,0.0,0.0,0.0,0.0,6.1,Feb,11,Rio Ave,Casa Pia AC,0.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.4,Feb,5,Boavista,Casa Pia AC,0.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,5.0,Jan,29,Sporting CP,Casa Pia AC,0.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,6.1,Jan,20,Farense,Casa Pia AC,1.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,6.3,Jan,13,Famalicao,Casa Pia AC,0.0
Leonardo Lelo,90.0,0.0,0.0,0.0,0.0,7.0,Jan,8,Moreirense,Casa Pia AC,4.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,7.2,Apr,5,Farense,Boavista,0.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,6.9,Mar,30,Rio Ave,Boavista,0.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,5.3,Mar,17,Sporting CP,Boavista,6.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,8.1,Mar,9,Moreirense,Boavista,1.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,7.2,Mar,4,Famalicao,Boavista,1.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,5.1,Feb,26,Braga,Boavista,0.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,5.4,Feb,17,Chaves,Boavista,1.0
Joao Goncalves,90.0,0.0,0.0,1.0,0.0,7.1,Feb,10,Estoril,Boavista,2.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,6.7,Feb,5,Casa Pia AC,Boavista,0.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,4.6,Jan,28,Portimonense,Boavista,1.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,6.5,Jan,19,Benfica,Boavista,0.0
Joao Goncalves,90.0,0.0,0.0,0.0,0.0,7.6,Jan,14,Vizela,Boavista,4.0
Joao Goncalves,90.0,0.0,0.0,1.0,0.0,6.8,Jan,5,FC Porto,Boavista,1.0
Wendell,66.0,0.0,0.0,0.0,0.0,7.2,May,12,Boavista,FC Porto,2.0
Wendell,90.0,0.0,0.0,1.0,0.0,6.5,Apr,28,Sporting CP,FC Porto,2.0
Wendell,90.0,0.0,0.0,1.0,0.0,7.3,Apr,21,Casa Pia AC,FC Porto,2.0
Wendell,90.0,0.0,0.0,0.0,0.0,7.4,Apr,17,Vitoria de Guimaraes,FC Porto,3.0
Wendell,81.0,0.0,0.0,1.0,0.0,6.7,Apr,13,Famalicao,FC Porto,2.0
Wendell,90.0,0.0,0.0,1.0,0.0,7.4,Apr,7,Vitoria de Guimaraes,FC Porto,1.0
Wendell,90.0,0.0,0.0,1.0,0.0,7.4,Apr,3,Vitoria de Guimaraes,FC Porto,1.0
Wendell,90.0,0.0,0.0,0.0,0.0,7.6,Mar,30,Estoril,FC Porto,0.0
Wendell,90.0,0.0,0.0,0.0,0.0,8.0,Mar,16,Vizela,FC Porto,4.0
Wendell,120.0,0.0,0.0,0.0,0.0,7.8,Mar,12,Arsenal,FC Porto,0.0
Wendell,90.0,0.0,1.0,0.0,0.0,8.5,Mar,8,Portimonense,FC Porto,3.0
Wendell,90.0,1.0,0.0,0.0,0.0,8.3,Mar,3,Benfica,FC Porto,5.0
Wendell,90.0,0.0,0.0,0.0,0.0,7.4,Feb,29,Santa Clara,FC Porto,2.0
Wendell,90.0,0.0,0.0,0.0,0.0,7.7,Feb,25,Gil Vicente,FC Porto,1.0
Wendell,89.0,0.0,0.0,0.0,0.0,7.6,Feb,21,Arsenal,FC Porto,1.0
Wendell,90.0,0.0,0.0,1.0,0.0,6.9,Feb,12,Arouca,FC Porto,2.0
Wendell,90.0,0.0,0.0,0.0,0.0,8.1,Feb,3,Rio Ave,FC Porto,0.0
Wendell,88.0,0.0,0.0,0.0,0.0,7.7,Jan,28,Farense,FC Porto,3.0
Fran Navarro,17.0,0.0,0.0,0.0,0.0,6.4,Mar,3,NFC Volos,FC Porto,5.0
Fran Navarro,79.0,0.0,0.0,0.0,0.0,6.3,Feb,25,Asteras Tripolis,FC Porto,1.0
Fran Navarro,89.0,1.0,0.0,0.0,0.0,8.2,Jan,28,PAS Giannina,FC Porto,3.0
Fran Navarro,64.0,1.0,0.0,0.0,0.0,7.7,Jan,14,Kifisia FC,FC Porto,2.0
Angelo Neto,68.0,0.0,0.0,1.0,0.0,7.0,Mar,3,Gil Vicente,Farense,2.0
Angelo Neto,90.0,0.0,0.0,1.0,0.0,7.0,Feb,24,Vitoria de Guimaraes,Farense,0.0
Angelo Neto,90.0,0.0,0.0,0.0,0.0,7.3,Feb,18,Arouca,Farense,1.0
Angelo Neto,90.0,0.0,0.0,0.0,0.0,7.5,Jan,20,Farense,Farense,3.0
Kazu,90.0,0.0,0.0,0.0,0.0,6.5,Aug,16,AVS Futebol SAD,Gil Vicente,4.0
Kazu,47.0,0.0,0.0,0.0,0.0,6.5,May,18,Estrela da Amadora,Gil Vicente,0.0
Kazu,1.0,0.0,0.0,0.0,0.0,6.5,Mar,16,Braga,Gil Vicente,1.0
Kazu,6.0,0.0,0.0,0.0,0.0,6.5,Feb,13,Vizela,Gil Vicente,0.0
Kazu,90.0,0.0,0.0,0.0,0.0,6.5,Aug,16,AVS Futebol SAD,Gil Vicente,4.0
Kazu,47.0,0.0,0.0,0.0,0.0,6.5,May,18,Estrela da Amadora,Gil Vicente,0.0
Kazu,1.0,0.0,0.0,0.0,0.0,6.5,Mar,16,Braga,Gil Vicente,1.0
Kazu,6.0,0.0,0.0,0.0,0.0,6.5,Feb,13,Vizela,Gil Vicente,0.0
Marko Grujic,1.0,0.0,0.0,0.0,0.0,6.7,Apr,21,Casa Pia AC,FC Porto,2.0
Marko Grujic,45.0,0.0,0.0,0.0,0.0,6.1,Apr,13,Famalicao,FC Porto,2.0
Marko Grujic,30.0,0.0,0.0,0.0,0.0,6.1,Mar,12,Arsenal,FC Porto,0.0
Marko Grujic,45.0,0.0,0.0,0.0,0.0,7.1,Feb,25,Gil Vicente,FC Porto,1.0
Marko Grujic,79.0,0.0,0.0,0.0,0.0,8.4,Jan,5,Boavista,FC Porto,1.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,7.3,Apr,8,Estoril,Casa Pia AC,0.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,7.2,Mar,31,Vizela,Casa Pia AC,4.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,7.4,Mar,17,Benfica,Casa Pia AC,0.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,5.4,Mar,8,Estrela da Amadora,Casa Pia AC,1.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,7.2,Mar,3,Gil Vicente,Casa Pia AC,0.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,7.8,Feb,24,Vitoria de Guimaraes,Casa Pia AC,2.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,6.9,Feb,18,Arouca,Casa Pia AC,1.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,6.0,Jan,20,Farense,Casa Pia AC,1.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,6.3,Jan,13,Famalicao,Casa Pia AC,0.0
Nermin Zolotic,90.0,0.0,0.0,0.0,0.0,7.6,Jan,8,Moreirense,Casa Pia AC,4.0
Sidnei Tavares,45.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Braga,Moreirense,1.0
Sidnei Tavares,64.0,0.0,0.0,0.0,1.0,6.4,Aug,11,Farense,Moreirense,2.0
Sidnei Tavares,45.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Braga,Moreirense,1.0
Sidnei Tavares,64.0,0.0,0.0,0.0,1.0,6.4,Aug,11,Farense,Moreirense,2.0
Amine El Ouazzani,74.0,0.0,0.0,0.0,0.0,6.9,Apr,27,Pau,Braga,1.0
Amine El Ouazzani,90.0,0.0,0.0,0.0,0.0,6.2,Apr,20,SC Bastia,Braga,2.0
Amine El Ouazzani,88.0,0.0,0.0,0.0,0.0,7.0,Apr,13,Dunkerque,Braga,1.0
Amine El Ouazzani,66.0,0.0,0.0,0.0,0.0,6.4,Apr,6,Amiens,Braga,0.0
Amine El Ouazzani,74.0,1.0,0.0,0.0,0.0,7.3,Mar,16,Valenciennes,Braga,2.0
Amine El Ouazzani,90.0,2.0,0.0,0.0,0.0,8.8,Mar,9,Concarneau,Braga,0.0
Amine El Ouazzani,90.0,0.0,0.0,1.0,0.0,7.3,Mar,2,Troyes,Braga,3.0
Amine El Ouazzani,85.0,0.0,0.0,0.0,0.0,6.6,Jan,27,Auxerre,Braga,1.0
Amine El Ouazzani,20.0,0.0,0.0,0.0,0.0,6.0,Jan,23,Rodez,Braga,1.0
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,7.2,Apr,8,Casa Pia AC,Estoril,0.0
Vinicius Zanocelo,86.0,0.0,0.0,1.0,0.0,7.3,Mar,30,FC Porto,Estoril,1.0
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,7.1,Mar,15,Portimonense,Estoril,1.0
Vinicius Zanocelo,87.0,0.0,0.0,0.0,0.0,6.6,Mar,10,Benfica,Estoril,1.0
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,6.4,Mar,2,Vitoria de Guimaraes,Estoril,1.0
Vinicius Zanocelo,90.0,1.0,0.0,0.0,0.0,8.3,Feb,25,Vizela,Estoril,3.0
Vinicius Zanocelo,90.0,0.0,0.0,0.0,0.0,7.1,Feb,18,Gil Vicente,Estoril,1.0
Vinicius Zanocelo,45.0,0.0,0.0,1.0,0.0,6.3,Feb,10,Boavista,Estoril,1.0
Vinicius Zanocelo,12.0,0.0,0.0,0.0,0.0,6.1,Feb,4,Estrela da Amadora,Estoril,1.0
Vinicius Zanocelo,10.0,0.0,0.0,0.0,0.0,6.1,Jan,31,Rio Ave,Estoril,1.0
Pedro Santos,61.0,0.0,0.0,0.0,0.0,7.4,Mar,30,Farense,Arouca,2.0
Pedro Santos,61.0,0.0,0.0,0.0,0.0,7.4,Mar,30,Farense,Moreirense,0.0
Pedro Santos,78.0,0.0,0.0,0.0,0.0,6.7,Mar,17,Moreirense,Arouca,0.0
Pedro Santos,78.0,0.0,0.0,0.0,0.0,6.7,Mar,17,Moreirense,Moreirense,1.0
Pedro Santos,90.0,0.0,0.0,0.0,0.0,6.6,Mar,10,Sporting CP,Arouca,0.0
Pedro Santos,90.0,0.0,0.0,0.0,0.0,7.3,Mar,1,Chaves,Arouca,5.0
Pedro Santos,90.0,0.0,0.0,0.0,0.0,6.6,Feb,23,Famalicao,Arouca,3.0
Pedro Santos,90.0,0.0,0.0,0.0,0.0,7.7,Feb,18,Casa Pia AC,Arouca,0.0
Pedro Santos,89.0,0.0,0.0,1.0,0.0,6.7,Feb,12,FC Porto,Arouca,3.0
Pedro Santos,89.0,0.0,0.0,0.0,0.0,7.0,Feb,3,Portimonense,Arouca,2.0
Pedro Santos,45.0,0.0,0.0,1.0,0.0,6.7,Jan,20,Estoril,Arouca,2.0
Pedro Santos,45.0,0.0,0.0,1.0,0.0,6.7,Jan,20,Estoril,Moreirense,0.0
Pedro Santos,80.0,0.0,0.0,0.0,0.0,6.7,Jan,10,Vizela,Arouca,0.0
Pedro Santos,9.0,0.0,0.0,0.0,0.0,6.7,Jan,6,Benfica,Arouca,0.0
Rafik Guitane,90.0,0.0,0.0,0.0,0.0,7.8,Mar,2,Vitoria de Guimaraes,Braga,3.0
Rafik Guitane,90.0,0.0,0.0,0.0,0.0,6.6,Feb,18,Gil Vicente,Braga,2.0
Rafik Guitane,89.0,0.0,0.0,0.0,0.0,6.6,Feb,4,Estrela da Amadora,Braga,1.0
Rafik Guitane,90.0,0.0,1.0,0.0,0.0,7.6,Jan,31,Rio Ave,Braga,1.0
Rafik Guitane,85.0,0.0,0.0,1.0,0.0,7.1,Jan,27,Braga,Braga,1.0
Joao Tome,37.0,0.0,0.0,0.0,0.0,6.0,Aug,24,FC Porto,Rio Ave,0.0
Joao Tome,90.0,0.0,0.0,0.0,0.0,7.1,Aug,17,Farense,Rio Ave,1.0
Joao Tome,45.0,0.0,0.0,0.0,0.0,6.3,Aug,9,Sporting CP,Rio Ave,1.0
Joao Tome,37.0,0.0,0.0,0.0,0.0,6.0,Aug,24,FC Porto,Rio Ave,0.0
Joao Tome,90.0,0.0,0.0,0.0,0.0,7.1,Aug,17,Farense,Rio Ave,1.0
Joao Tome,45.0,0.0,0.0,0.0,0.0,6.3,Aug,9,Sporting CP,Rio Ave,1.0
Nani,23.0,1.0,0.0,0.0,0.0,7.5,Feb,4,Pendikspor,Estrela da Amadora,0.0
Victor Gomez,90.0,0.0,1.0,0.0,0.0,8.0,May,11,Vitoria de Guimaraes,Braga,3.0
Victor Gomez,89.0,0.0,0.0,0.0,1.0,5.3,Apr,27,Benfica,Braga,1.0
Victor Gomez,90.0,0.0,0.0,0.0,0.0,7.8,Apr,20,Vizela,Braga,2.0
Victor Gomez,90.0,0.0,0.0,0.0,0.0,7.8,Apr,13,Estoril,Braga,1.0
Victor Gomez,80.0,0.0,0.0,0.0,0.0,7.3,Apr,6,Arouca,Braga,0.0
Victor Gomez,80.0,0.0,0.0,1.0,0.0,6.9,Apr,1,Portimonense,Braga,5.0
Victor Gomez,90.0,0.0,0.0,0.0,0.0,7.4,Mar,16,Gil Vicente,Braga,2.0
Victor Gomez,45.0,0.0,0.0,0.0,0.0,6.9,Mar,9,Rio Ave,Braga,0.0
Victor Gomez,11.0,0.0,0.0,0.0,0.0,6.2,Mar,2,Estrela da Amadora,Braga,3.0
Victor Gomez,60.0,0.0,0.0,0.0,0.0,7.4,Feb,26,Boavista,Braga,4.0
Victor Gomez,63.0,0.0,0.0,1.0,0.0,7.0,Feb,22,Qarabag FK,Braga,3.0
Victor Gomez,8.0,0.0,0.0,0.0,0.0,6.9,Feb,18,Farense,Braga,2.0
Victor Gomez,76.0,0.0,0.0,0.0,0.0,5.5,Feb,15,Qarabag FK,Braga,2.0
Victor Gomez,63.0,0.0,0.0,0.0,0.0,4.6,Feb,11,Sporting CP,Braga,0.0
Victor Gomez,90.0,0.0,0.0,0.0,0.0,7.2,Feb,4,Moreirense,Braga,1.0
Victor Gomez,4.0,0.0,0.0,0.0,0.0,6.9,Jan,31,Chaves,Braga,1.0
Victor Gomez,76.0,0.0,0.0,0.0,0.0,6.9,Jan,27,Estoril,Braga,1.0
Victor Gomez,90.0,0.0,0.0,0.0,0.0,6.9,Jan,23,Sporting CP,Braga,1.0
Victor Gomez,71.0,0.0,0.0,0.0,0.0,7.3,Jan,18,Famalicao,Braga,2.0
Victor Gomez,90.0,0.0,0.0,0.0,0.0,7.0,Jan,14,FC Porto,Braga,0.0
Pedro Amaral,82.0,1.0,1.0,0.0,0.0,8.3,Feb,4,PAS Giannina,Estoril,1.0
Pedro Amaral,90.0,0.0,0.0,1.0,0.0,6.9,Jan,27,Panetolikos,Estoril,1.0
Pedro Amaral,90.0,0.0,0.0,0.0,0.0,7.6,Jan,20,Kifisia FC,Estoril,1.0
Pedro Amaral,61.0,0.0,0.0,0.0,0.0,6.7,Jan,13,Panserraikos FC,Estoril,1.0
Joao Goulart,90.0,0.0,0.0,0.0,0.0,6.7,Aug,24,Santa Clara,Casa Pia AC,0.0
Joao Goulart,90.0,0.0,0.0,0.0,0.0,5.9,Aug,17,Benfica,Casa Pia AC,0.0
Joao Goulart,89.0,0.0,0.0,0.0,0.0,6.8,Aug,10,Boavista,Casa Pia AC,0.0
Joao Goulart,90.0,0.0,0.0,0.0,0.0,6.7,Aug,24,Santa Clara,Casa Pia AC,0.0
Joao Goulart,90.0,0.0,0.0,0.0,0.0,5.9,Aug,17,Benfica,Casa Pia AC,0.0
Joao Goulart,89.0,0.0,0.0,0.0,0.0,6.8,Aug,10,Boavista,Casa Pia AC,0.0
José Fonte,90.0,0.0,0.0,1.0,0.0,7.5,Feb,18,Farense,Casa Pia AC,1.0
José Fonte,84.0,0.0,0.0,0.0,0.0,5.5,Feb,11,Sporting CP,Casa Pia AC,0.0
Michel Costa,1.0,0.0,0.0,0.0,0.0,6.4,Apr,8,Casa Pia AC,Estoril,0.0
Michel Costa,3.0,0.0,0.0,0.0,0.0,6.4,Mar,10,Benfica,Estoril,1.0
Michel Costa,90.0,0.0,0.0,0.0,0.0,6.9,Feb,18,Gil Vicente,Estoril,1.0
Michel Costa,25.0,0.0,0.0,0.0,0.0,6.6,Jan,31,Rio Ave,Estoril,1.0
Michel Costa,10.0,0.0,0.0,0.0,0.0,6.0,Jan,5,Sporting CP,Estoril,1.0
Eliaquim Mangala,90.0,0.0,0.0,0.0,0.0,7.3,Apr,8,Casa Pia AC,Estoril,0.0
Eliaquim Mangala,90.0,0.0,0.0,0.0,0.0,6.7,Mar,30,FC Porto,Estoril,1.0
Eliaquim Mangala,90.0,0.0,0.0,0.0,0.0,5.9,Mar,10,Benfica,Estoril,1.0
Eliaquim Mangala,58.0,0.0,0.0,1.0,0.0,6.0,Feb,25,Vizela,Estoril,3.0
Eliaquim Mangala,72.0,0.0,0.0,0.0,0.0,6.6,Feb,18,Gil Vicente,Estoril,1.0
Eliaquim Mangala,81.0,0.0,0.0,0.0,0.0,6.6,Feb,10,Boavista,Estoril,1.0
Eliaquim Mangala,90.0,0.0,0.0,0.0,0.0,7.7,Feb,4,Estrela da Amadora,Estoril,1.0
Eliaquim Mangala,90.0,0.0,0.0,1.0,0.0,6.7,Jan,31,Rio Ave,Estoril,1.0
Eliaquim Mangala,120.0,0.0,0.0,0.0,0.0,6.5,Jan,27,Braga,Estoril,1.0
Eliaquim Mangala,120.0,0.0,0.0,1.0,0.0,6.5,Jan,24,Benfica,Estoril,1.0
Eliaquim Mangala,63.0,0.0,0.0,0.0,0.0,4.8,Jan,13,Moreirense,Estoril,1.0
Eliaquim Mangala,67.0,0.0,0.0,0.0,0.0,6.5,Jan,9,FC Porto,Estoril,0.0
Eliaquim Mangala,28.0,0.0,0.0,1.0,0.0,6.5,Jan,5,Sporting CP,Estoril,1.0
Amine Oudrhiri Idrissi,90.0,0.0,0.0,1.0,0.0,6.7,Mar,9,Braga,Rio Ave,0.0
Amine Oudrhiri Idrissi,90.0,0.0,0.0,0.0,0.0,6.8,Mar,2,Moreirense,Rio Ave,0.0
Amine Oudrhiri Idrissi,81.0,0.0,0.0,0.0,0.0,5.6,Feb,25,Sporting CP,Rio Ave,3.0
Amine Oudrhiri Idrissi,71.0,0.0,0.0,0.0,0.0,6.4,Feb,16,Famalicao,Rio Ave,1.0
Amine Oudrhiri Idrissi,90.0,0.0,0.0,0.0,0.0,7.3,Feb,11,Casa Pia AC,Rio Ave,1.0
