player_names,minutes_played,goals_scored,assists,yellow_cards,red_cards,player_ratings,Month,Day,Opponent
Otavio,90.0,0.0,0.0,0.0,0.0,7.6,Aug,10,Gil Vicente
Otavio,120.0,0.0,0.0,1.0,0.0,6.2,Aug,3,Sporting CP
Otavio,74.0,0.0,0.0,0.0,0.0,7.0,Jul,28,Al Nassr FC
Otavio,120.0,0.0,0.0,1.0,0.0,7.2,May,26,Sporting CP
Otavio,90.0,0.0,0.0,0.0,0.0,7.5,May,18,Braga
Otavio,90.0,0.0,1.0,1.0,0.0,7.5,May,12,Boavista
Otavio,90.0,0.0,0.0,0.0,0.0,7.2,May,4,Chaves
Baptiste Roux,90.0,0.0,0.0,0.0,0.0,6.4,Aug,31,Santa Clara
Baptiste Roux,90.0,0.0,0.0,0.0,0.0,8.1,Aug,25,Vitoria de Guimaraes
Baptiste Roux,90.0,0.0,0.0,0.0,0.0,7.0,Aug,16,Gil Vicente
Baptiste Roux,90.0,0.0,0.0,0.0,0.0,7.3,Aug,10,Nacional
Baptiste Roux,90.0,0.0,0.0,0.0,0.0,6.0,May,10,Paris FC
Baptiste Roux,90.0,0.0,0.0,0.0,0.0,7.1,Apr,27,Pau
Baptiste Roux,90.0,0.0,0.0,0.0,0.0,6.5,Apr,23,Angers
Baptiste Roux,16.0,0.0,0.0,0.0,0.0,5.8,Apr,20,SC Bastia
Ivan Zlobin,90.0,0.0,0.0,0.0,0.0,6.1,Sep,1,Vitoria de Guimaraes
Ivan Zlobin,90.0,0.0,0.0,0.0,0.0,7.6,Aug,24,Boavista
Ivan Zlobin,90.0,0.0,0.0,1.0,0.0,7.3,Aug,19,Estrela da Amadora
Ivan Zlobin,90.0,0.0,0.0,0.0,0.0,5.5,May,17,Casa Pia AC
Nicolás Otamendi,90.0,0.0,0.0,1.0,0.0,7.5,Aug,30,Moreirense
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.5,Aug,24,Estrela da Amadora
Nicolás Otamendi,5.0,0.0,0.0,0.0,0.0,7.1,Aug,17,Casa Pia AC
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,8.0,Aug,2,France U
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.2,Jul,30,Ukraine U
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.1,Jul,27,Iraq U
Nicolás Otamendi,90.0,0.0,0.0,0.0,0.0,7.0,Jul,24,Morocco U
Nicolás Otamendi,3.0,0.0,0.0,0.0,0.0,7.1,Jul,15,Colombia
Nicolás Otamendi,26.0,0.0,0.0,0.0,0.0,6.3,Jul,10,Canada
Nicolás Otamendi,12.0,0.0,0.0,0.0,0.0,6.2,Jul,5,Ecuador
Geny Catamo,90.0,1.0,0.0,1.0,0.0,7.9,Aug,31,FC Porto
Geny Catamo,90.0,0.0,0.0,0.0,0.0,7.7,Aug,23,Farense
Geny Catamo,79.0,0.0,1.0,0.0,0.0,7.4,Aug,17,Nacional
Geny Catamo,76.0,0.0,0.0,1.0,0.0,7.2,Aug,9,Rio Ave
Geny Catamo,120.0,0.0,0.0,0.0,0.0,7.7,Aug,3,FC Porto
Geny Catamo,89.0,1.0,0.0,0.0,0.0,7.4,Jun,10,Guinea
Geny Catamo,85.0,0.0,1.0,1.0,0.0,7.2,Jun,7,Somalia
Geny Catamo,71.0,0.0,0.0,0.0,0.0,7.3,May,26,FC Porto
Geny Catamo,22.0,0.0,0.0,0.0,0.0,6.1,May,4,Portimonense
Geny Catamo,90.0,0.0,0.0,0.0,0.0,7.1,Apr,28,FC Porto
Issiar Drame,90.0,0.0,0.0,0.0,0.0,7.4,Aug,11,Braga
Issiar Drame,90.0,0.0,0.0,0.0,0.0,6.9,May,17,Paris FC
Issiar Drame,90.0,0.0,0.0,0.0,0.0,6.7,May,10,Pau
Issiar Drame,90.0,0.0,0.0,0.0,0.0,5.7,Apr,27,Annecy FC
Issiar Drame,90.0,0.0,0.0,1.0,0.0,7.0,Apr,23,Concarneau
Issiar Drame,90.0,1.0,0.0,0.0,0.0,8.2,Apr,20,Guingamp
Issiar Drame,90.0,0.0,0.0,1.0,0.0,6.9,Apr,13,Bordeaux
Justin De Haas,90.0,0.0,0.0,1.0,0.0,6.4,Sep,1,Vitoria de Guimaraes
Justin De Haas,90.0,0.0,0.0,0.0,0.0,7.2,Aug,24,Boavista
Justin De Haas,90.0,0.0,0.0,0.0,0.0,7.4,Aug,19,Estrela da Amadora
Justin De Haas,90.0,0.0,0.0,0.0,0.0,7.7,Aug,11,Benfica
Justin De Haas,90.0,0.0,0.0,0.0,0.0,5.3,May,17,Casa Pia AC
Justin De Haas,45.0,0.0,0.0,0.0,0.0,6.6,May,5,Benfica
Justin De Haas,34.0,0.0,0.0,0.0,1.0,5.1,Apr,21,Portimonense
Justin De Haas,90.0,0.0,0.0,0.0,0.0,6.3,Apr,16,Sporting CP
Justin De Haas,90.0,0.0,0.0,0.0,0.0,6.8,Apr,13,FC Porto
Justin De Haas,90.0,0.0,0.0,1.0,0.0,7.3,Mar,29,Gil Vicente
Vangelis Pavlidis,77.0,0.0,0.0,0.0,0.0,6.9,Aug,30,Moreirense
Vangelis Pavlidis,86.0,0.0,1.0,0.0,0.0,8.0,Aug,24,Estrela da Amadora
Vangelis Pavlidis,90.0,1.0,0.0,0.0,0.0,8.3,Aug,17,Casa Pia AC
Vangelis Pavlidis,90.0,0.0,0.0,0.0,0.0,5.9,Aug,11,Famalicao
Vangelis Pavlidis,77.0,2.0,0.0,1.0,0.0,8.7,Jul,28,Feyenoord
Vangelis Pavlidis,61.0,0.0,1.0,0.0,0.0,7.1,Jun,11,Malta
Vangelis Pavlidis,80.0,0.0,0.0,0.0,0.0,6.1,Jun,7,Germany
Vangelis Pavlidis,77.0,1.0,1.0,1.0,0.0,8.4,May,19,FC Utrecht
Vangelis Pavlidis,90.0,0.0,1.0,0.0,0.0,7.9,May,12,Go Ahead Eagles
Vangelis Pavlidis,90.0,1.0,0.0,0.0,0.0,7.7,May,5,FC Twente
Felix Correia,87.0,0.0,0.0,0.0,0.0,7.3,Sep,1,Braga
Felix Correia,90.0,0.0,0.0,0.0,0.0,7.8,Aug,25,Estoril
Felix Correia,90.0,0.0,1.0,0.0,0.0,8.0,Aug,16,AVS Futebol SAD
Felix Correia,89.0,0.0,0.0,0.0,0.0,6.4,Aug,10,FC Porto
Felix Correia,90.0,0.0,0.0,0.0,0.0,6.6,May,18,Estrela da Amadora
Felix Correia,71.0,1.0,0.0,0.0,0.0,8.1,May,12,Farense
Felix Correia,82.0,0.0,0.0,0.0,0.0,7.6,May,4,Boavista
Felix Correia,90.0,0.0,0.0,0.0,0.0,7.1,Apr,26,Arouca
Felix Correia,83.0,0.0,1.0,0.0,0.0,7.9,Apr,20,Moreirense
Felix Correia,45.0,0.0,0.0,0.0,0.0,6.7,Apr,12,Sporting CP
Lukas Hornicek,90.0,0.0,0.0,0.0,0.0,7.4,Aug,18,Boavista
Cristo González,90.0,0.0,0.0,0.0,0.0,6.1,Sep,1,Rio Ave
Cristo González,90.0,0.0,1.0,0.0,0.0,7.4,Aug,25,Nacional
Cristo González,90.0,1.0,0.0,0.0,0.0,7.3,May,18,Vitoria de Guimaraes
Cristo González,76.0,0.0,0.0,0.0,0.0,5.7,May,12,Benfica
Cristo González,90.0,0.0,0.0,0.0,0.0,6.5,May,5,Estrela da Amadora
Cristo González,90.0,2.0,0.0,0.0,0.0,9.0,Apr,26,Gil Vicente
Cristo González,90.0,0.0,0.0,0.0,0.0,6.3,Apr,19,Rio Ave
Cristo González,81.0,0.0,1.0,0.0,0.0,7.1,Apr,14,Boavista
Cristo González,89.0,0.0,1.0,0.0,0.0,8.0,Apr,6,Braga
Cristo González,90.0,1.0,0.0,0.0,0.0,8.8,Mar,30,Farense
Ruben Ramos,56.0,0.0,0.0,0.0,0.0,7.0,Aug,30,Benfica
Ruben Ramos,74.0,0.0,0.0,0.0,0.0,6.6,Aug,25,Braga
Ruben Ramos,90.0,0.0,1.0,0.0,0.0,8.2,Aug,18,Arouca
Ruben Ramos,83.0,0.0,0.0,0.0,0.0,7.4,Aug,11,Farense
Ruben Ramos,14.0,0.0,0.0,0.0,0.0,6.2,May,18,Estoril
Ruben Ramos,20.0,0.0,0.0,1.0,0.0,6.2,Apr,28,Portimonense
Ruben Ramos,5.0,0.0,0.0,1.0,0.0,6.5,Apr,14,Benfica
Ruben Ramos,90.0,0.0,0.0,0.0,0.0,6.9,Apr,7,Estrela da Amadora
Ousmane Diomande,90.0,0.0,0.0,0.0,0.0,7.6,Aug,31,FC Porto
Ousmane Diomande,86.0,0.0,0.0,0.0,0.0,7.6,Aug,23,Farense
Ousmane Diomande,85.0,0.0,0.0,0.0,0.0,6.7,Aug,17,Nacional
Ousmane Diomande,90.0,0.0,0.0,0.0,0.0,7.8,Aug,9,Rio Ave
Ousmane Diomande,30.0,0.0,0.0,1.0,0.0,6.8,Aug,3,FC Porto
Ousmane Diomande,49.0,0.0,0.0,0.0,0.0,7.1,May,26,FC Porto
Ousmane Diomande,90.0,0.0,0.0,0.0,0.0,7.4,May,11,Estoril
Ousmane Diomande,80.0,0.0,0.0,0.0,0.0,7.6,May,4,Portimonense
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,6.4,Sep,1,Gil Vicente
Ricardo Horta,90.0,1.0,0.0,0.0,0.0,8.2,Aug,29,Rapid Wien
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,8.4,Aug,25,Moreirense
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,6.9,Aug,22,Rapid Wien
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,7.1,Aug,18,Boavista
Ricardo Horta,90.0,0.0,0.0,0.0,0.0,7.1,Aug,15,Servette
Ricardo Horta,85.0,0.0,0.0,0.0,0.0,6.7,Aug,11,Estrela da Amadora
Ricardo Horta,87.0,0.0,0.0,0.0,0.0,6.2,Aug,8,Servette
Ricardo Horta,64.0,0.0,1.0,0.0,0.0,7.2,Aug,1,Maccabi Petach Tikva
Ricardo Horta,77.0,1.0,0.0,0.0,0.0,7.5,Jul,25,Maccabi Petach Tikva
David Simao,86.0,0.0,0.0,0.0,0.0,6.8,Sep,1,Rio Ave
David Simao,79.0,0.0,0.0,0.0,0.0,7.6,Aug,25,Nacional
David Simao,90.0,1.0,0.0,0.0,0.0,8.0,Aug,18,Moreirense
David Simao,70.0,0.0,0.0,1.0,0.0,6.4,Aug,12,Vitoria de Guimaraes
David Simao,83.0,0.0,0.0,1.0,0.0,6.4,May,18,Vitoria de Guimaraes
David Simao,76.0,0.0,0.0,1.0,0.0,6.2,May,12,Benfica
David Simao,90.0,0.0,0.0,0.0,0.0,7.7,May,5,Estrela da Amadora
David Simao,90.0,0.0,0.0,0.0,0.0,6.6,Apr,26,Gil Vicente
David Simao,75.0,0.0,0.0,0.0,0.0,7.1,Apr,19,Rio Ave
David Simao,65.0,0.0,0.0,1.0,0.0,6.8,Apr,14,Boavista
Sorriso,85.0,1.0,0.0,0.0,0.0,7.2,Sep,1,Vitoria de Guimaraes
Sorriso,90.0,0.0,0.0,0.0,0.0,6.8,Aug,24,Boavista
Sorriso,86.0,1.0,0.0,0.0,0.0,7.7,Aug,19,Estrela da Amadora
Sorriso,63.0,1.0,0.0,0.0,0.0,7.6,Aug,11,Benfica
Sorriso,33.0,0.0,0.0,0.0,0.0,6.3,May,17,Casa Pia AC
Sorriso,13.0,0.0,0.0,0.0,0.0,5.9,May,10,Chaves
Sorriso,28.0,0.0,0.0,0.0,0.0,6.0,May,5,Benfica
Sorriso,23.0,0.0,0.0,0.0,0.0,6.0,Apr,28,Estoril
Sorriso,55.0,0.0,0.0,0.0,0.0,6.2,Apr,21,Portimonense
Sorriso,20.0,0.0,0.0,0.0,0.0,6.0,Apr,16,Sporting CP
Alan,77.0,0.0,0.0,1.0,0.0,6.1,Aug,30,Benfica
Alan,45.0,1.0,0.0,0.0,0.0,7.2,Aug,18,Arouca
Alan,67.0,0.0,1.0,1.0,0.0,7.5,Aug,11,Farense
Alan,23.0,0.0,0.0,0.0,0.0,7.1,May,18,Estoril
Alan,88.0,0.0,0.0,0.0,0.0,6.8,May,12,Casa Pia AC
Alan,90.0,0.0,0.0,0.0,0.0,7.1,May,3,Vizela
Alan,89.0,0.0,0.0,0.0,0.0,7.2,Apr,28,Portimonense
Alan,90.0,0.0,0.0,0.0,0.0,7.1,Apr,20,Gil Vicente
Alan,90.0,0.0,0.0,0.0,0.0,7.3,Apr,14,Benfica
Alan,79.0,0.0,0.0,1.0,0.0,5.8,Mar,30,Vitoria de Guimaraes
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.2,Sep,1,Braga
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.9,Aug,25,Estoril
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.0,Aug,16,AVS Futebol SAD
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.2,Aug,10,FC Porto
Mory Gbane,90.0,0.0,0.0,0.0,0.0,6.4,May,18,Estrela da Amadora
Mory Gbane,90.0,0.0,0.0,0.0,0.0,7.1,May,12,Farense
Mory Gbane,90.0,0.0,0.0,1.0,0.0,6.3,May,4,Boavista
Mory Gbane,90.0,0.0,0.0,0.0,0.0,6.9,Apr,26,Arouca
Mory Gbane,90.0,1.0,0.0,0.0,0.0,8.5,Apr,20,Moreirense
Mory Gbane,90.0,0.0,0.0,0.0,0.0,5.2,Apr,12,Sporting CP
Kiki Afonso,90.0,0.0,0.0,0.0,0.0,6.1,Aug,31,Santa Clara
Kiki Afonso,90.0,0.0,0.0,1.0,0.0,7.3,Aug,25,Vitoria de Guimaraes
Kiki Afonso,90.0,1.0,0.0,0.0,0.0,7.1,Aug,16,Gil Vicente
Kiki Afonso,45.0,0.0,1.0,0.0,0.0,7.6,Aug,10,Nacional
Kiki Afonso,1.0,0.0,0.0,1.0,0.0,6.7,Apr,21,PFC Sochi
Lucas Piazon,90.0,0.0,0.0,0.0,0.0,6.7,Aug,31,Santa Clara
Lucas Piazon,81.0,0.0,1.0,0.0,0.0,7.8,Aug,25,Vitoria de Guimaraes
Lucas Piazon,81.0,0.0,0.0,0.0,0.0,6.8,Aug,16,Gil Vicente
Lucas Piazon,90.0,0.0,0.0,0.0,0.0,7.5,Aug,10,Nacional
Gustavo Sa,90.0,0.0,0.0,1.0,0.0,7.2,Sep,1,Vitoria de Guimaraes
Gustavo Sa,65.0,1.0,0.0,0.0,0.0,7.6,Aug,24,Boavista
Gustavo Sa,76.0,0.0,1.0,0.0,0.0,8.0,Aug,19,Estrela da Amadora
Gustavo Sa,68.0,0.0,0.0,0.0,0.0,6.4,Aug,11,Benfica
Gustavo Sa,90.0,0.0,0.0,1.0,0.0,6.4,May,17,Casa Pia AC
Gustavo Sa,82.0,1.0,0.0,0.0,0.0,8.3,May,10,Chaves
Gustavo Sa,79.0,0.0,1.0,0.0,0.0,7.6,May,5,Benfica
Gustavo Sa,68.0,0.0,0.0,1.0,0.0,7.1,Apr,21,Portimonense
Gustavo Sa,84.0,0.0,0.0,0.0,0.0,6.1,Apr,16,Sporting CP
Gustavo Sa,65.0,0.0,1.0,0.0,0.0,7.6,Apr,13,FC Porto
Dinis Pinto,90.0,0.0,0.0,0.0,0.0,7.3,Aug,18,Arouca
Dinis Pinto,90.0,0.0,0.0,0.0,0.0,6.7,May,3,Vizela
Dinis Pinto,1.0,0.0,0.0,0.0,0.0,6.8,Apr,28,Portimonense
Florentino Luis,45.0,0.0,0.0,1.0,0.0,6.7,Aug,30,Moreirense
Florentino Luis,71.0,0.0,0.0,0.0,0.0,6.8,Aug,24,Estrela da Amadora
Florentino Luis,90.0,0.0,0.0,0.0,0.0,7.8,Aug,17,Casa Pia AC
Florentino Luis,61.0,0.0,0.0,0.0,0.0,7.3,Aug,11,Famalicao
Florentino Luis,85.0,0.0,0.0,0.0,0.0,7.4,Jul,28,Feyenoord
Florentino Luis,90.0,0.0,0.0,0.0,0.0,7.4,May,17,Rio Ave
Florentino Luis,65.0,0.0,0.0,1.0,0.0,7.5,May,12,Arouca
Florentino Luis,45.0,0.0,0.0,0.0,0.0,6.2,May,5,Famalicao
Florentino Luis,90.0,0.0,0.0,0.0,0.0,7.7,Apr,27,Braga
Florentino Luis,62.0,0.0,0.0,1.0,0.0,7.3,Apr,22,Farense
Orkun Kökcü,86.0,0.0,0.0,0.0,0.0,7.0,Aug,30,Moreirense
Orkun Kökcü,90.0,1.0,0.0,1.0,0.0,8.4,Aug,24,Estrela da Amadora
Orkun Kökcü,25.0,0.0,1.0,0.0,0.0,7.2,Aug,17,Casa Pia AC
Orkun Kökcü,45.0,0.0,0.0,1.0,0.0,6.2,Aug,11,Famalicao
Orkun Kökcü,83.0,0.0,0.0,1.0,0.0,7.1,Jul,2,Austria
Orkun Kökcü,3.0,0.0,1.0,1.0,0.0,7.2,Jun,26,Czechia
Orkun Kökcü,45.0,0.0,0.0,0.0,0.0,5.8,Jun,22,Portugal
Orkun Kökcü,90.0,0.0,1.0,0.0,0.0,8.1,Jun,18,Georgia
Orkun Kökcü,90.0,0.0,0.0,1.0,0.0,6.9,Jun,10,Poland
Orkun Kökcü,35.0,0.0,0.0,0.0,0.0,6.0,Jun,4,Italy
Madson,77.0,0.0,0.0,0.0,0.0,7.3,Aug,30,Benfica
Madson,66.0,0.0,0.0,0.0,0.0,6.1,Aug,25,Braga
Madson,82.0,1.0,0.0,0.0,0.0,8.6,Aug,18,Arouca
Madson,74.0,0.0,0.0,0.0,0.0,7.1,Aug,11,Farense
Madson,10.0,0.0,0.0,0.0,0.0,6.2,Apr,20,Gil Vicente
Madson,77.0,0.0,0.0,0.0,0.0,6.1,Mar,9,Boavista
Madson,77.0,0.0,0.0,0.0,0.0,6.9,Mar,2,Rio Ave
Madson,85.0,1.0,0.0,0.0,0.0,8.1,Feb,24,Farense
Madson,74.0,0.0,0.0,0.0,0.0,6.0,Feb,19,Sporting CP
Madson,89.0,1.0,0.0,0.0,0.0,8.0,Feb,10,Chaves
Carvalho,90.0,0.0,0.0,1.0,0.0,7.5,Sep,1,Gil Vicente
Carvalho,69.0,0.0,0.0,0.0,0.0,6.6,Aug,29,Rapid Wien
Carvalho,90.0,0.0,0.0,0.0,0.0,7.4,Aug,25,Moreirense
Carvalho,90.0,1.0,0.0,1.0,0.0,8.7,Aug,22,Rapid Wien
Carvalho,90.0,0.0,0.0,0.0,0.0,7.4,Aug,18,Boavista
Carvalho,90.0,0.0,1.0,0.0,0.0,7.8,Aug,15,Servette
Carvalho,70.0,0.0,0.0,0.0,0.0,7.0,Aug,11,Estrela da Amadora
Carvalho,70.0,0.0,0.0,0.0,0.0,6.1,May,18,FC Porto
Maxime Dominguez,12.0,0.0,0.0,0.0,0.0,6.8,Sep,1,Braga
Maxime Dominguez,82.0,0.0,0.0,0.0,0.0,7.2,Aug,25,Estoril
Maxime Dominguez,82.0,0.0,0.0,0.0,0.0,7.9,Aug,16,AVS Futebol SAD
Maxime Dominguez,75.0,0.0,0.0,0.0,0.0,6.7,Aug,10,FC Porto
Maxime Dominguez,77.0,0.0,0.0,0.0,0.0,6.3,May,18,Estrela da Amadora
Maxime Dominguez,45.0,0.0,0.0,1.0,0.0,6.5,May,12,Farense
Maxime Dominguez,90.0,0.0,0.0,0.0,0.0,6.5,May,4,Boavista
Maxime Dominguez,59.0,0.0,0.0,1.0,0.0,5.4,Apr,26,Arouca
Maxime Dominguez,90.0,0.0,0.0,0.0,0.0,6.9,Apr,20,Moreirense
Maxime Dominguez,73.0,0.0,0.0,1.0,0.0,6.3,Apr,12,Sporting CP
Álvaro Fernández,90.0,0.0,0.0,1.0,0.0,7.3,Aug,30,Moreirense
Álvaro Fernández,90.0,0.0,0.0,1.0,0.0,7.7,Aug,24,Estrela da Amadora
Álvaro Fernández,70.0,0.0,0.0,0.0,0.0,7.7,Aug,17,Casa Pia AC
Álvaro Fernández,28.0,0.0,0.0,1.0,0.0,6.4,Aug,11,Famalicao
Álvaro Fernández,45.0,0.0,0.0,0.0,0.0,7.5,Jul,28,Feyenoord
Álvaro Fernández,87.0,0.0,0.0,0.0,0.0,7.6,May,17,Rio Ave
Álvaro Fernández,90.0,0.0,1.0,0.0,0.0,8.0,May,12,Arouca
Álvaro Fernández,90.0,0.0,0.0,0.0,0.0,7.3,May,5,Famalicao
Álvaro Fernández,38.0,0.0,0.0,0.0,0.0,6.7,Apr,27,Braga
Álvaro Fernández,90.0,1.0,0.0,0.0,0.0,8.7,Apr,22,Farense
Beni,80.0,0.0,0.0,0.0,0.0,6.8,Aug,31,Estrela da Amadora
Beni,90.0,0.0,0.0,0.0,0.0,7.8,Aug,24,Santa Clara
Beni,90.0,0.0,0.0,0.0,0.0,6.8,Aug,17,Benfica
Beni,90.0,0.0,0.0,0.0,0.0,7.2,Aug,10,Boavista
Beni,90.0,0.0,0.0,1.0,0.0,6.6,May,17,Famalicao
Beni,63.0,0.0,0.0,1.0,0.0,6.8,May,12,Moreirense
Beni,71.0,0.0,1.0,0.0,0.0,7.5,May,5,Braga
Beni,28.0,0.0,1.0,0.0,0.0,7.7,Apr,27,Chaves
Beni,23.0,0.0,0.0,0.0,1.0,5.1,Apr,14,Portimonense
Beni,62.0,0.0,0.0,0.0,0.0,6.5,Mar,8,Estrela da Amadora
Sidney Lima,90.0,0.0,0.0,0.0,0.0,6.7,Aug,31,AVS Futebol SAD
Sidney Lima,90.0,0.0,0.0,0.0,0.0,7.5,Aug,24,Casa Pia AC
Sidney Lima,90.0,0.0,0.0,0.0,0.0,7.2,Aug,16,FC Porto
Sidney Lima,90.0,0.0,0.0,0.0,0.0,7.1,Aug,11,Estoril
Sidney Lima,90.0,0.0,0.0,0.0,0.0,7.1,Feb,29,FC Porto
Sidney Lima,91.0,0.0,0.0,1.0,0.0,7.1,Jan,11,Nacional
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,6.9,Sep,1,Gil Vicente
Bright Arrey-Mbi,90.0,0.0,0.0,1.0,0.0,4.8,Aug,29,Rapid Wien
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.0,Aug,25,Moreirense
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.5,Aug,22,Rapid Wien
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.5,Aug,18,Boavista
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.4,Aug,15,Servette
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.3,Aug,11,Estrela da Amadora
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.0,Aug,8,Servette
Bright Arrey-Mbi,90.0,0.0,0.0,0.0,0.0,7.0,Aug,1,Maccabi Petach Tikva
Matheus,90.0,0.0,0.0,0.0,0.0,7.7,Sep,1,Gil Vicente
Matheus,90.0,0.0,0.0,0.0,0.0,8.0,Aug,29,Rapid Wien
Matheus,90.0,0.0,0.0,0.0,0.0,7.6,Aug,25,Moreirense
Matheus,90.0,0.0,0.0,0.0,0.0,6.8,Aug,22,Rapid Wien
Matheus,90.0,0.0,0.0,0.0,0.0,6.6,Aug,15,Servette
Matheus,90.0,0.0,0.0,0.0,0.0,6.9,Aug,11,Estrela da Amadora
Matheus,90.0,0.0,0.0,0.0,0.0,8.2,Aug,8,Servette
Matheus,90.0,0.0,0.0,0.0,0.0,7.0,Aug,1,Maccabi Petach Tikva
Matheus,90.0,0.0,0.0,0.0,0.0,7.0,Jul,25,Maccabi Petach Tikva
Matheus,90.0,0.0,0.0,0.0,0.0,7.7,May,18,FC Porto
Tomas Handel,90.0,1.0,0.0,0.0,0.0,7.8,Sep,1,Famalicao
Tomas Handel,61.0,0.0,0.0,0.0,0.0,7.2,Aug,29,Zrinjski Mostar
Tomas Handel,90.0,0.0,0.0,0.0,0.0,6.9,Aug,25,AVS Futebol SAD
Tomas Handel,90.0,0.0,0.0,0.0,0.0,7.2,Aug,21,Zrinjski Mostar
Tomas Handel,90.0,0.0,0.0,0.0,0.0,7.5,Aug,18,Estoril
Tomas Handel,68.0,0.0,0.0,0.0,0.0,7.3,Aug,12,Arouca
Tomas Handel,74.0,0.0,0.0,0.0,0.0,7.2,Aug,1,Floriana
Tomas Handel,90.0,0.0,0.0,0.0,0.0,7.2,Jul,25,Floriana
Joao Mendes,82.0,0.0,0.0,0.0,0.0,7.2,Sep,1,Famalicao
Joao Mendes,45.0,0.0,1.0,0.0,0.0,7.1,Aug,29,Zrinjski Mostar
Joao Mendes,90.0,0.0,0.0,0.0,0.0,6.7,Aug,25,AVS Futebol SAD
Joao Mendes,90.0,0.0,0.0,0.0,0.0,7.1,Aug,21,Zrinjski Mostar
Joao Mendes,90.0,0.0,0.0,0.0,0.0,8.0,Aug,18,Estoril
Joao Mendes,90.0,0.0,0.0,0.0,0.0,6.9,Aug,12,Arouca
Joao Mendes,75.0,0.0,0.0,0.0,0.0,7.1,Aug,1,Floriana
Joao Mendes,90.0,0.0,0.0,0.0,0.0,7.1,Jul,25,Floriana
Martim Fernandes,74.0,0.0,0.0,0.0,0.0,6.9,Aug,31,Sporting CP
Martim Fernandes,68.0,0.0,0.0,0.0,0.0,7.4,Aug,24,Rio Ave
Martim Fernandes,90.0,0.0,0.0,0.0,0.0,6.4,Aug,16,Santa Clara
Martim Fernandes,90.0,0.0,0.0,0.0,0.0,7.9,Aug,10,Gil Vicente
Martim Fernandes,120.0,0.0,0.0,0.0,0.0,6.5,Aug,3,Sporting CP
Martim Fernandes,84.0,0.0,0.0,0.0,0.0,6.6,Jul,28,Al Nassr FC
Martim Fernandes,6.0,0.0,0.0,0.0,0.0,7.2,May,26,Sporting CP
Martim Fernandes,45.0,0.0,0.0,0.0,0.0,7.3,May,18,Braga
Martim Fernandes,59.0,0.0,0.0,0.0,0.0,7.3,May,12,Boavista
Martim Fernandes,65.0,0.0,0.0,1.0,0.0,7.0,May,4,Chaves
Diogo Costa,90.0,0.0,0.0,0.0,0.0,5.7,Aug,31,Sporting CP
Diogo Costa,90.0,0.0,0.0,0.0,0.0,7.0,Aug,24,Rio Ave
Diogo Costa,90.0,0.0,0.0,0.0,0.0,7.6,Aug,16,Santa Clara
Diogo Costa,90.0,0.0,0.0,0.0,0.0,7.0,Aug,10,Gil Vicente
Diogo Costa,120.0,0.0,0.0,0.0,0.0,5.3,Aug,3,Sporting CP
Diogo Costa,120.0,0.0,0.0,0.0,0.0,7.5,Jul,5,France
Diogo Costa,120.0,0.0,0.0,0.0,0.0,8.1,Jul,1,Slovenia
Diogo Costa,90.0,0.0,0.0,0.0,0.0,5.6,Jun,26,Georgia
Diogo Costa,90.0,0.0,0.0,0.0,0.0,7.4,Jun,22,Turkiye
Diogo Costa,90.0,0.0,0.0,0.0,0.0,6.0,Jun,18,Czechia
Ze Carlos,90.0,0.0,0.0,0.0,0.0,8.1,Sep,1,Braga
Ze Carlos,90.0,0.0,0.0,0.0,0.0,7.9,Aug,25,Estoril
Ze Carlos,90.0,0.0,0.0,1.0,0.0,7.3,Aug,16,AVS Futebol SAD
Ze Carlos,90.0,0.0,0.0,0.0,0.0,6.4,Aug,10,FC Porto
Ze Carlos,47.0,0.0,0.0,0.0,0.0,6.8,May,18,Estrela da Amadora
Ze Carlos,60.0,0.0,0.0,1.0,0.0,6.6,May,12,Farense
Ze Carlos,8.0,0.0,0.0,0.0,0.0,6.8,May,4,Boavista
Ze Carlos,15.0,0.0,1.0,0.0,0.0,7.1,Apr,26,Arouca
Ze Carlos,90.0,0.0,0.0,0.0,0.0,5.9,Apr,12,Sporting CP
Godfried Frimpong,90.0,0.0,0.0,1.0,0.0,7.4,Aug,30,Benfica
Godfried Frimpong,90.0,0.0,0.0,0.0,0.0,6.3,Aug,25,Braga
